statisticName,value,count,date_time
svc-catania-cims-x3-receiver-1-n94lk,23787,422,2025-02-05T13:17:42
svc-catania-cims-x3-receiver-1-pstrw,3453,199,2025-02-05T13:17:42
svc-catania-delivery-function-0,1157687,1499,2025-02-05T13:17:42
svc-catania-handover-manager-0,167029,2133,2025-02-05T13:17:42
svc-catania-mme-x2-receiver-1-85ddf,13,190,2025-02-05T13:17:42
svc-catania-mme-x2-receiver-1-mzgcn,2,36,2025-02-05T13:17:42
svc-catania-mme-x2-receiver-1-tfmw7,0,50,2025-02-05T13:17:42
svc-catania-smf-x2-receiver-1-8rnlk,44,116,2025-02-05T13:17:42
svc-catania-smf-x2-receiver-1-9hbd8,109,191,2025-02-05T13:17:42
svc-catania-smf-x2-receiver-1-jl48r,45,118,2025-02-05T13:17:42
svc-catania-upf-x3-receiver-1-5rh6d,104502,79,2025-02-05T13:17:42
svc-catania-upf-x3-receiver-1-dhxfg,129909,60,2025-02-05T13:17:42
svc-catania-upf-x3-receiver-1-md9g2,23025,32,2025-02-05T13:17:42
HI2_PDU_BUFFERED_PER_LEMF_AFP_PRIMARY,0,1,2025-02-05T13:17:42
HI2_PDU_BUFFERED_PER_LEMF_NSWPOL_PHQ,0,1,2025-02-05T13:17:42
HI2_PDU_BUFFERED_PER_LEMF_WAPOL_PRIMARY,-1,1,2025-02-05T13:17:42
HI3_PDU_BUFFERED_PER_LEMF_ACIC_PRIMARY,0,1,2025-02-05T13:17:42
HI3_PDU_BUFFERED_PER_LEMF_AFP_PRIMARY,686249,1,2025-02-05T13:17:42
HI3_PDU_BUFFERED_PER_LEMF_LA_ACT,-1,1,2025-02-05T13:17:42
HI3_PDU_BUFFERED_PER_LEMF_NSWCC_ATLECC,-2,1,2025-02-05T13:17:42
HI3_PDU_BUFFERED_PER_LEMF_NSWLECC_PRIMARY,-2017,1,2025-02-05T13:17:42
HI3_PDU_BUFFERED_PER_LEMF_NSWPOL_PHQ,-1707,1,2025-02-05T13:17:42
HI3_PDU_BUFFERED_PER_LEMF_NSWPOL_SPC,-1725,1,2025-02-05T13:17:42
HI3_PDU_BUFFERED_PER_LEMF_SAPOL_PRIMARY,-928,1,2025-02-05T13:17:42
HI3_PDU_BUFFERED_PER_LEMF_WAPOL_PRIMARY,-1940,1,2025-02-05T13:17:42
HI2_PDU_SENT_PER_LEMF_ACIC_PRIMARY,19,1,2025-02-05T13:17:42
HI2_PDU_SENT_PER_LEMF_AFP_PRIMARY,155,1,2025-02-05T13:17:42
HI2_PDU_SENT_PER_LEMF_LA_ACT,30,1,2025-02-05T13:17:42
HI2_PDU_SENT_PER_LEMF_NSWCC_ATLECC,9,1,2025-02-05T13:17:42
HI2_PDU_SENT_PER_LEMF_NSWICAC_PRIMARY,0,1,2025-02-05T13:17:42
HI2_PDU_SENT_PER_LEMF_NSWLECC_PRIMARY,12,1,2025-02-05T13:17:42
HI2_PDU_SENT_PER_LEMF_NSWPOL_PHQ,55,1,2025-02-05T13:17:42
HI2_PDU_SENT_PER_LEMF_NSWPOL_SPC,39,1,2025-02-05T13:17:42
HI2_PDU_SENT_PER_LEMF_NTPOL_PRIMARY,19,1,2025-02-05T13:17:42
HI2_PDU_SENT_PER_LEMF_QLDPOL_PRIMARY,61,1,2025-02-05T13:17:42
HI2_PDU_SENT_PER_LEMF_SAICAC_SAICAC,0,1,2025-02-05T13:17:42
HI2_PDU_SENT_PER_LEMF_SAPOL_PRIMARY,9,1,2025-02-05T13:17:42
HI2_PDU_SENT_PER_LEMF_Telstra_LEMF1,64,1,2025-02-05T13:17:42
HI2_PDU_SENT_PER_LEMF_VICIBAC_PRIMARY,0,1,2025-02-05T13:17:42
HI2_PDU_SENT_PER_LEMF_VICPOL_PRIMARY,130,1,2025-02-05T13:17:42
HI2_PDU_SENT_PER_LEMF_WACCC_PRIMARY,0,1,2025-02-05T13:17:42
HI2_PDU_SENT_PER_LEMF_WAPOL_PRIMARY,82,1,2025-02-05T13:17:42
HI3_PDU_SENT_PER_LEMF_ACIC_PRIMARY,7871,1,2025-02-05T13:17:42
HI3_PDU_SENT_PER_LEMF_AFP_PRIMARY,84184,1,2025-02-05T13:17:42
HI3_PDU_SENT_PER_LEMF_LA_ACT,28215,1,2025-02-05T13:17:42
HI3_PDU_SENT_PER_LEMF_NSWCC_ATLECC,189,1,2025-02-05T13:17:42
HI3_PDU_SENT_PER_LEMF_NSWLECC_PRIMARY,0,1,2025-02-05T13:17:42
HI3_PDU_SENT_PER_LEMF_NSWPOL_PHQ,8483,1,2025-02-05T13:17:42
HI3_PDU_SENT_PER_LEMF_NSWPOL_SPC,48010,1,2025-02-05T13:17:42
HI3_PDU_SENT_PER_LEMF_NTPOL_PRIMARY,472,1,2025-02-05T13:17:42
HI3_PDU_SENT_PER_LEMF_QLDPOL_PRIMARY,9550,1,2025-02-05T13:17:42
HI3_PDU_SENT_PER_LEMF_SAPOL_PRIMARY,17,1,2025-02-05T13:17:42
HI3_PDU_SENT_PER_LEMF_Telstra_LEMF1,3120,1,2025-02-05T13:17:42
HI3_PDU_SENT_PER_LEMF_VICPOL_PRIMARY,7404,1,2025-02-05T13:17:42
HI3_PDU_SENT_PER_LEMF_WAPOL_PRIMARY,41678,1,2025-02-05T13:17:42
NEW_INDEX_COUNT,2,0,2025-02-05T13:17:42
RESET_INDEX_COUNT,4,0,2025-02-05T13:17:42
