statisticName,value,count,date_time
svc-catania-mme-x2-receiver-1-mzgcn,3,36,2025-02-05T13:12:21
svc-catania-mme-x2-receiver-1-tfmw7,0,50,2025-02-05T13:12:21
svc-catania-smf-x2-receiver-1-8rnlk,91,116,2025-02-05T13:12:21
svc-catania-smf-x2-receiver-1-9hbd8,157,190,2025-02-05T13:12:21
svc-catania-smf-x2-receiver-1-jl48r,51,116,2025-02-05T13:12:21
svc-catania-upf-x3-receiver-1-5rh6d,280055,79,2025-02-05T13:12:21
svc-catania-upf-x3-receiver-1-dhxfg,143019,60,2025-02-05T13:12:21
svc-catania-upf-x3-receiver-1-md9g2,13535,31,2025-02-05T13:12:21
HI2_PDU_BUFFERED_PER_LEMF_AFP_PRIMARY,0,1,2025-02-05T13:12:21
HI2_PDU_BUFFERED_PER_LEMF_NSWPOL_PHQ,0,1,2025-02-05T13:12:21
HI2_PDU_BUFFERED_PER_LEMF_WAPOL_PRIMARY,-1,1,2025-02-05T13:12:21
HI3_PDU_BUFFERED_PER_LEMF_ACIC_PRIMARY,0,1,2025-02-05T13:12:21
HI3_PDU_BUFFERED_PER_LEMF_AFP_PRIMARY,735656,1,2025-02-05T13:12:21
HI3_PDU_BUFFERED_PER_LEMF_LA_ACT,-1,1,2025-02-05T13:12:21
HI3_PDU_BUFFERED_PER_LEMF_NSWCC_ATLECC,-2,1,2025-02-05T13:12:21
HI3_PDU_BUFFERED_PER_LEMF_NSWLECC_PRIMARY,-2017,1,2025-02-05T13:12:21
HI3_PDU_BUFFERED_PER_LEMF_NSWPOL_PHQ,-1707,1,2025-02-05T13:12:21
HI3_PDU_BUFFERED_PER_LEMF_NSWPOL_SPC,-1725,1,2025-02-05T13:12:21
HI3_PDU_BUFFERED_PER_LEMF_SAPOL_PRIMARY,-928,1,2025-02-05T13:12:21
HI3_PDU_BUFFERED_PER_LEMF_WAPOL_PRIMARY,-1940,1,2025-02-05T13:12:21
HI2_PDU_SENT_PER_LEMF_ACIC_PRIMARY,28,1,2025-02-05T13:12:21
HI2_PDU_SENT_PER_LEMF_AFP_PRIMARY,102,1,2025-02-05T13:12:21
HI2_PDU_SENT_PER_LEMF_LA_ACT,7,1,2025-02-05T13:12:21
HI2_PDU_SENT_PER_LEMF_NSWCC_ATLECC,9,1,2025-02-05T13:12:21
HI2_PDU_SENT_PER_LEMF_NSWICAC_PRIMARY,6,1,2025-02-05T13:12:21
HI2_PDU_SENT_PER_LEMF_NSWLECC_PRIMARY,0,1,2025-02-05T13:12:21
HI2_PDU_SENT_PER_LEMF_NSWPOL_PHQ,82,1,2025-02-05T13:12:21
HI2_PDU_SENT_PER_LEMF_NSWPOL_SPC,50,1,2025-02-05T13:12:21
HI2_PDU_SENT_PER_LEMF_NTPOL_PRIMARY,44,1,2025-02-05T13:12:21
HI2_PDU_SENT_PER_LEMF_QLDPOL_PRIMARY,91,1,2025-02-05T13:12:21
HI2_PDU_SENT_PER_LEMF_SAICAC_SAICAC,0,1,2025-02-05T13:12:21
HI2_PDU_SENT_PER_LEMF_SAPOL_PRIMARY,25,1,2025-02-05T13:12:21
HI2_PDU_SENT_PER_LEMF_Telstra_LEMF1,37,1,2025-02-05T13:12:21
HI2_PDU_SENT_PER_LEMF_VICIBAC_PRIMARY,0,1,2025-02-05T13:12:21
HI2_PDU_SENT_PER_LEMF_VICPOL_PRIMARY,54,1,2025-02-05T13:12:21
HI2_PDU_SENT_PER_LEMF_WACCC_PRIMARY,0,1,2025-02-05T13:12:21
HI2_PDU_SENT_PER_LEMF_WAPOL_PRIMARY,72,1,2025-02-05T13:12:21
HI3_PDU_SENT_PER_LEMF_ACIC_PRIMARY,6517,1,2025-02-05T13:12:21
HI3_PDU_SENT_PER_LEMF_AFP_PRIMARY,60425,1,2025-02-05T13:12:21
HI3_PDU_SENT_PER_LEMF_LA_ACT,92165,1,2025-02-05T13:12:21
HI3_PDU_SENT_PER_LEMF_NSWCC_ATLECC,1685,1,2025-02-05T13:12:21
HI3_PDU_SENT_PER_LEMF_NSWLECC_PRIMARY,0,1,2025-02-05T13:12:21
HI3_PDU_SENT_PER_LEMF_NSWPOL_PHQ,19682,1,2025-02-05T13:12:21
HI3_PDU_SENT_PER_LEMF_NSWPOL_SPC,66455,1,2025-02-05T13:12:21
HI3_PDU_SENT_PER_LEMF_NTPOL_PRIMARY,2163,1,2025-02-05T13:12:21
HI3_PDU_SENT_PER_LEMF_QLDPOL_PRIMARY,44,1,2025-02-05T13:12:21
HI3_PDU_SENT_PER_LEMF_SAPOL_PRIMARY,5,1,2025-02-05T13:12:21
HI3_PDU_SENT_PER_LEMF_Telstra_LEMF1,348,1,2025-02-05T13:12:21
HI3_PDU_SENT_PER_LEMF_VICPOL_PRIMARY,4483,1,2025-02-05T13:12:21
HI3_PDU_SENT_PER_LEMF_WAPOL_PRIMARY,1755,1,2025-02-05T13:12:21
NEW_INDEX_COUNT,2,0,2025-02-05T13:12:21
RESET_INDEX_COUNT,2,0,2025-02-05T13:12:21
