statisticName,value,count,date_time
HI3_PDU_BUFFERED_PER_LEMF_NSWLECC_PRIMARY,-2017,1,2025-02-05T13:26:15
HI3_PDU_BUFFERED_PER_LEMF_NSWPOL_PHQ,-1707,1,2025-02-05T13:26:15
HI3_PDU_BUFFERED_PER_LEMF_NSWPOL_SPC,-1725,1,2025-02-05T13:26:15
HI3_PDU_BUFFERED_PER_LEMF_SAPOL_PRIMARY,-928,1,2025-02-05T13:26:15
HI3_PDU_BUFFERED_PER_LEMF_WAPOL_PRIMARY,-1940,1,2025-02-05T13:26:15
HI2_PDU_SENT_PER_LEMF_ACIC_PRIMARY,26,1,2025-02-05T13:26:15
HI2_PDU_SENT_PER_LEMF_AFP_PRIMARY,80,1,2025-02-05T13:26:15
HI2_PDU_SENT_PER_LEMF_LA_ACT,8,1,2025-02-05T13:26:15
HI2_PDU_SENT_PER_LEMF_NSWCC_ATLECC,13,1,2025-02-05T13:26:15
HI2_PDU_SENT_PER_LEMF_NSWICAC_PRIMARY,17,1,2025-02-05T13:26:15
HI2_PDU_SENT_PER_LEMF_NSWLECC_PRIMARY,6,1,2025-02-05T13:26:15
HI2_PDU_SENT_PER_LEMF_NSWPOL_PHQ,54,1,2025-02-05T13:26:15
HI2_PDU_SENT_PER_LEMF_NSWPOL_SPC,40,1,2025-02-05T13:26:15
HI2_PDU_SENT_PER_LEMF_NTPOL_PRIMARY,5,1,2025-02-05T13:26:15
HI2_PDU_SENT_PER_LEMF_QLDPOL_PRIMARY,113,1,2025-02-05T13:26:15
HI2_PDU_SENT_PER_LEMF_SAICAC_SAICAC,0,1,2025-02-05T13:26:15
HI2_PDU_SENT_PER_LEMF_SAPOL_PRIMARY,4,1,2025-02-05T13:26:15
HI2_PDU_SENT_PER_LEMF_Telstra_LEMF1,67,1,2025-02-05T13:26:15
HI2_PDU_SENT_PER_LEMF_VICIBAC_PRIMARY,0,1,2025-02-05T13:26:15
HI2_PDU_SENT_PER_LEMF_VICPOL_PRIMARY,77,1,2025-02-05T13:26:15
HI2_PDU_SENT_PER_LEMF_WACCC_PRIMARY,0,1,2025-02-05T13:26:15
HI2_PDU_SENT_PER_LEMF_WAPOL_PRIMARY,59,1,2025-02-05T13:26:15
HI3_PDU_SENT_PER_LEMF_ACIC_PRIMARY,71,1,2025-02-05T13:26:15
HI3_PDU_SENT_PER_LEMF_AFP_PRIMARY,179372,1,2025-02-05T13:26:15
HI3_PDU_SENT_PER_LEMF_LA_ACT,84116,1,2025-02-05T13:26:15
HI3_PDU_SENT_PER_LEMF_NSWCC_ATLECC,28,1,2025-02-05T13:26:15
HI3_PDU_SENT_PER_LEMF_NSWLECC_PRIMARY,61,1,2025-02-05T13:26:15
HI3_PDU_SENT_PER_LEMF_NSWPOL_PHQ,8016,1,2025-02-05T13:26:15
HI3_PDU_SENT_PER_LEMF_NSWPOL_SPC,39803,1,2025-02-05T13:26:15
HI3_PDU_SENT_PER_LEMF_NTPOL_PRIMARY,48,1,2025-02-05T13:26:15
HI3_PDU_SENT_PER_LEMF_QLDPOL_PRIMARY,0,1,2025-02-05T13:26:15
HI3_PDU_SENT_PER_LEMF_SAPOL_PRIMARY,0,1,2025-02-05T13:26:15
HI3_PDU_SENT_PER_LEMF_Telstra_LEMF1,1248,1,2025-02-05T13:26:15
HI3_PDU_SENT_PER_LEMF_VICPOL_PRIMARY,539,1,2025-02-05T13:26:15
HI3_PDU_SENT_PER_LEMF_WAPOL_PRIMARY,28190,1,2025-02-05T13:26:15
NEW_INDEX_COUNT,8,0,2025-02-05T13:26:15
RESET_INDEX_COUNT,5,0,2025-02-05T13:26:15
