statisticName,value,count,date_time
svc-catania-cims-x3-receiver-1-pstrw,0,199,2025-02-05T13:23:02
svc-catania-delivery-function-0,1187133,1502,2025-02-05T13:23:02
svc-catania-handover-manager-0,82929,2134,2025-02-05T13:23:02
svc-catania-mme-x2-receiver-1-85ddf,19,190,2025-02-05T13:23:02
svc-catania-mme-x2-receiver-1-mzgcn,2,36,2025-02-05T13:23:02
svc-catania-mme-x2-receiver-1-tfmw7,7,51,2025-02-05T13:23:02
svc-catania-smf-x2-receiver-1-8rnlk,75,116,2025-02-05T13:23:02
svc-catania-smf-x2-receiver-1-9hbd8,153,191,2025-02-05T13:23:02
svc-catania-smf-x2-receiver-1-jl48r,78,120,2025-02-05T13:23:02
svc-catania-upf-x3-receiver-1-5rh6d,49184,79,2025-02-05T13:23:02
svc-catania-upf-x3-receiver-1-dhxfg,32936,60,2025-02-05T13:23:02
svc-catania-upf-x3-receiver-1-md9g2,5113,32,2025-02-05T13:23:02
HI2_PDU_BUFFERED_PER_LEMF_AFP_PRIMARY,0,1,2025-02-05T13:23:02
HI2_PDU_BUFFERED_PER_LEMF_NSWPOL_PHQ,0,1,2025-02-05T13:23:02
HI2_PDU_BUFFERED_PER_LEMF_WAPOL_PRIMARY,-1,1,2025-02-05T13:23:02
HI3_PDU_BUFFERED_PER_LEMF_ACIC_PRIMARY,0,1,2025-02-05T13:23:02
HI3_PDU_BUFFERED_PER_LEMF_AFP_PRIMARY,401416,1,2025-02-05T13:23:02
HI3_PDU_BUFFERED_PER_LEMF_LA_ACT,-1,1,2025-02-05T13:23:02
HI3_PDU_BUFFERED_PER_LEMF_NSWCC_ATLECC,-2,1,2025-02-05T13:23:02
HI3_PDU_BUFFERED_PER_LEMF_NSWLECC_PRIMARY,-2017,1,2025-02-05T13:23:02
HI3_PDU_BUFFERED_PER_LEMF_NSWPOL_PHQ,-1707,1,2025-02-05T13:23:02
HI3_PDU_BUFFERED_PER_LEMF_NSWPOL_SPC,-1725,1,2025-02-05T13:23:02
HI3_PDU_BUFFERED_PER_LEMF_SAPOL_PRIMARY,-928,1,2025-02-05T13:23:02
HI3_PDU_BUFFERED_PER_LEMF_WAPOL_PRIMARY,-1940,1,2025-02-05T13:23:02
HI2_PDU_SENT_PER_LEMF_ACIC_PRIMARY,37,1,2025-02-05T13:23:02
HI2_PDU_SENT_PER_LEMF_AFP_PRIMARY,155,1,2025-02-05T13:23:02
HI2_PDU_SENT_PER_LEMF_LA_ACT,9,1,2025-02-05T13:23:02
HI2_PDU_SENT_PER_LEMF_NSWCC_ATLECC,35,1,2025-02-05T13:23:02
HI2_PDU_SENT_PER_LEMF_NSWICAC_PRIMARY,0,1,2025-02-05T13:23:02
HI2_PDU_SENT_PER_LEMF_NSWLECC_PRIMARY,0,1,2025-02-05T13:23:02
HI2_PDU_SENT_PER_LEMF_NSWPOL_PHQ,72,1,2025-02-05T13:23:02
HI2_PDU_SENT_PER_LEMF_NSWPOL_SPC,41,1,2025-02-05T13:23:02
HI2_PDU_SENT_PER_LEMF_NTPOL_PRIMARY,14,1,2025-02-05T13:23:02
HI2_PDU_SENT_PER_LEMF_QLDPOL_PRIMARY,130,1,2025-02-05T13:23:02
HI2_PDU_SENT_PER_LEMF_SAICAC_SAICAC,0,1,2025-02-05T13:23:02
HI2_PDU_SENT_PER_LEMF_SAPOL_PRIMARY,22,1,2025-02-05T13:23:02
HI2_PDU_SENT_PER_LEMF_Telstra_LEMF1,74,1,2025-02-05T13:23:02
HI2_PDU_SENT_PER_LEMF_VICIBAC_PRIMARY,0,1,2025-02-05T13:23:02
HI2_PDU_SENT_PER_LEMF_VICPOL_PRIMARY,186,1,2025-02-05T13:23:02
HI2_PDU_SENT_PER_LEMF_WACCC_PRIMARY,0,1,2025-02-05T13:23:02
HI2_PDU_SENT_PER_LEMF_WAPOL_PRIMARY,72,1,2025-02-05T13:23:02
HI3_PDU_SENT_PER_LEMF_ACIC_PRIMARY,2117,1,2025-02-05T13:23:02
HI3_PDU_SENT_PER_LEMF_AFP_PRIMARY,178166,1,2025-02-05T13:23:02
HI3_PDU_SENT_PER_LEMF_LA_ACT,87011,1,2025-02-05T13:23:02
HI3_PDU_SENT_PER_LEMF_NSWCC_ATLECC,4267,1,2025-02-05T13:23:02
HI3_PDU_SENT_PER_LEMF_NSWLECC_PRIMARY,0,1,2025-02-05T13:23:02
HI3_PDU_SENT_PER_LEMF_NSWPOL_PHQ,11929,1,2025-02-05T13:23:02
HI3_PDU_SENT_PER_LEMF_NSWPOL_SPC,52902,1,2025-02-05T13:23:02
HI3_PDU_SENT_PER_LEMF_NTPOL_PRIMARY,1431,1,2025-02-05T13:23:02
HI3_PDU_SENT_PER_LEMF_QLDPOL_PRIMARY,1029,1,2025-02-05T13:23:02
HI3_PDU_SENT_PER_LEMF_SAPOL_PRIMARY,1770,1,2025-02-05T13:23:02
HI3_PDU_SENT_PER_LEMF_Telstra_LEMF1,1471,1,2025-02-05T13:23:02
HI3_PDU_SENT_PER_LEMF_VICPOL_PRIMARY,2087,1,2025-02-05T13:23:02
HI3_PDU_SENT_PER_LEMF_WAPOL_PRIMARY,51994,1,2025-02-05T13:23:02
NEW_INDEX_COUNT,2,0,2025-02-05T13:23:02
RESET_INDEX_COUNT,6,0,2025-02-05T13:23:02
