statisticName,value,count,date_time
HI3_PDU_BUFFERED_PER_LEMF_ACIC_PRIMARY,0,1,2025-02-05T13:21:55
HI3_PDU_BUFFERED_PER_LEMF_AFP_PRIMARY,479005,1,2025-02-05T13:21:55
HI3_PDU_BUFFERED_PER_LEMF_LA_ACT,-1,1,2025-02-05T13:21:55
HI3_PDU_BUFFERED_PER_LEMF_NSWCC_ATLECC,-2,1,2025-02-05T13:21:55
HI3_PDU_BUFFERED_PER_LEMF_NSWLECC_PRIMARY,-2017,1,2025-02-05T13:21:55
HI3_PDU_BUFFERED_PER_LEMF_NSWPOL_PHQ,-1707,1,2025-02-05T13:21:55
HI3_PDU_BUFFERED_PER_LEMF_NSWPOL_SPC,-1725,1,2025-02-05T13:21:55
HI3_PDU_BUFFERED_PER_LEMF_SAPOL_PRIMARY,-928,1,2025-02-05T13:21:55
HI3_PDU_BUFFERED_PER_LEMF_WAPOL_PRIMARY,-1940,1,2025-02-05T13:21:55
HI2_PDU_SENT_PER_LEMF_ACIC_PRIMARY,17,1,2025-02-05T13:21:55
HI2_PDU_SENT_PER_LEMF_AFP_PRIMARY,92,1,2025-02-05T13:21:55
HI2_PDU_SENT_PER_LEMF_LA_ACT,23,1,2025-02-05T13:21:55
HI2_PDU_SENT_PER_LEMF_NSWCC_ATLECC,34,1,2025-02-05T13:21:55
HI2_PDU_SENT_PER_LEMF_NSWICAC_PRIMARY,0,1,2025-02-05T13:21:55
HI2_PDU_SENT_PER_LEMF_NSWLECC_PRIMARY,0,1,2025-02-05T13:21:55
HI2_PDU_SENT_PER_LEMF_NSWPOL_PHQ,38,1,2025-02-05T13:21:55
HI2_PDU_SENT_PER_LEMF_NSWPOL_SPC,66,1,2025-02-05T13:21:55
HI2_PDU_SENT_PER_LEMF_NTPOL_PRIMARY,9,1,2025-02-05T13:21:55
HI2_PDU_SENT_PER_LEMF_QLDPOL_PRIMARY,181,1,2025-02-05T13:21:55
HI2_PDU_SENT_PER_LEMF_SAICAC_SAICAC,0,1,2025-02-05T13:21:55
HI2_PDU_SENT_PER_LEMF_SAPOL_PRIMARY,16,1,2025-02-05T13:21:55
HI2_PDU_SENT_PER_LEMF_Telstra_LEMF1,21,1,2025-02-05T13:21:55
HI2_PDU_SENT_PER_LEMF_VICIBAC_PRIMARY,0,1,2025-02-05T13:21:55
HI2_PDU_SENT_PER_LEMF_VICPOL_PRIMARY,100,1,2025-02-05T13:21:55
HI2_PDU_SENT_PER_LEMF_WACCC_PRIMARY,0,1,2025-02-05T13:21:55
HI2_PDU_SENT_PER_LEMF_WAPOL_PRIMARY,68,1,2025-02-05T13:21:55
HI3_PDU_SENT_PER_LEMF_ACIC_PRIMARY,2224,1,2025-02-05T13:21:55
HI3_PDU_SENT_PER_LEMF_AFP_PRIMARY,140609,1,2025-02-05T13:21:55
HI3_PDU_SENT_PER_LEMF_LA_ACT,61313,1,2025-02-05T13:21:55
HI3_PDU_SENT_PER_LEMF_NSWCC_ATLECC,523,1,2025-02-05T13:21:55
HI3_PDU_SENT_PER_LEMF_NSWLECC_PRIMARY,0,1,2025-02-05T13:21:55
HI3_PDU_SENT_PER_LEMF_NSWPOL_PHQ,11778,1,2025-02-05T13:21:55
HI3_PDU_SENT_PER_LEMF_NSWPOL_SPC,31825,1,2025-02-05T13:21:55
HI3_PDU_SENT_PER_LEMF_NTPOL_PRIMARY,1014,1,2025-02-05T13:21:55
HI3_PDU_SENT_PER_LEMF_QLDPOL_PRIMARY,151,1,2025-02-05T13:21:55
HI3_PDU_SENT_PER_LEMF_SAPOL_PRIMARY,57,1,2025-02-05T13:21:55
HI3_PDU_SENT_PER_LEMF_Telstra_LEMF1,699,1,2025-02-05T13:21:55
HI3_PDU_SENT_PER_LEMF_VICPOL_PRIMARY,649,1,2025-02-05T13:21:55
HI3_PDU_SENT_PER_LEMF_WAPOL_PRIMARY,49824,1,2025-02-05T13:21:55
NEW_INDEX_COUNT,3,0,2025-02-05T13:21:55
RESET_INDEX_COUNT,7,0,2025-02-05T13:21:55
