statisticName,value,count,date_time
HI2_PDU_SENT_PER_LEMF_LA_ACT,31,1,2025-02-05T13:25:08
HI2_PDU_SENT_PER_LEMF_NSWCC_ATLECC,31,1,2025-02-05T13:25:08
HI2_PDU_SENT_PER_LEMF_NSWICAC_PRIMARY,0,1,2025-02-05T13:25:08
HI2_PDU_SENT_PER_LEMF_NSWLECC_PRIMARY,0,1,2025-02-05T13:25:08
HI2_PDU_SENT_PER_LEMF_NSWPOL_PHQ,58,1,2025-02-05T13:25:08
HI2_PDU_SENT_PER_LEMF_NSWPOL_SPC,78,1,2025-02-05T13:25:08
HI2_PDU_SENT_PER_LEMF_NTPOL_PRIMARY,18,1,2025-02-05T13:25:08
HI2_PDU_SENT_PER_LEMF_QLDPOL_PRIMARY,62,1,2025-02-05T13:25:08
HI2_PDU_SENT_PER_LEMF_SAICAC_SAICAC,0,1,2025-02-05T13:25:08
HI2_PDU_SENT_PER_LEMF_SAPOL_PRIMARY,9,1,2025-02-05T13:25:08
HI2_PDU_SENT_PER_LEMF_Telstra_LEMF1,52,1,2025-02-05T13:25:08
HI2_PDU_SENT_PER_LEMF_VICIBAC_PRIMARY,1,1,2025-02-05T13:25:08
HI2_PDU_SENT_PER_LEMF_VICPOL_PRIMARY,65,1,2025-02-05T13:25:08
HI2_PDU_SENT_PER_LEMF_WACCC_PRIMARY,0,1,2025-02-05T13:25:08
HI2_PDU_SENT_PER_LEMF_WAPOL_PRIMARY,155,1,2025-02-05T13:25:08
HI3_PDU_SENT_PER_LEMF_ACIC_PRIMARY,323,1,2025-02-05T13:25:08
HI3_PDU_SENT_PER_LEMF_AFP_PRIMARY,170796,1,2025-02-05T13:25:08
HI3_PDU_SENT_PER_LEMF_LA_ACT,81122,1,2025-02-05T13:25:08
HI3_PDU_SENT_PER_LEMF_NSWCC_ATLECC,783,1,2025-02-05T13:25:08
HI3_PDU_SENT_PER_LEMF_NSWLECC_PRIMARY,0,1,2025-02-05T13:25:08
HI3_PDU_SENT_PER_LEMF_NSWPOL_PHQ,10891,1,2025-02-05T13:25:08
HI3_PDU_SENT_PER_LEMF_NSWPOL_SPC,38424,1,2025-02-05T13:25:08
HI3_PDU_SENT_PER_LEMF_NTPOL_PRIMARY,1718,1,2025-02-05T13:25:08
HI3_PDU_SENT_PER_LEMF_QLDPOL_PRIMARY,45,1,2025-02-05T13:25:08
HI3_PDU_SENT_PER_LEMF_SAPOL_PRIMARY,26,1,2025-02-05T13:25:08
HI3_PDU_SENT_PER_LEMF_Telstra_LEMF1,929,1,2025-02-05T13:25:08
HI3_PDU_SENT_PER_LEMF_VICPOL_PRIMARY,656,1,2025-02-05T13:25:08
HI3_PDU_SENT_PER_LEMF_WAPOL_PRIMARY,15057,1,2025-02-05T13:25:08
NEW_INDEX_COUNT,3,0,2025-02-05T13:25:08
RESET_INDEX_COUNT,6,0,2025-02-05T13:25:08
