statisticName,value,count,date_time
HI3_PDU_BUFFERED_PER_LEMF_ACIC_PRIMARY,0,1,2025-02-05T13:15:34
HI3_PDU_BUFFERED_PER_LEMF_AFP_PRIMARY,750176,1,2025-02-05T13:15:34
HI3_PDU_BUFFERED_PER_LEMF_LA_ACT,-1,1,2025-02-05T13:15:34
HI3_PDU_BUFFERED_PER_LEMF_NSWCC_ATLECC,-2,1,2025-02-05T13:15:34
HI3_PDU_BUFFERED_PER_LEMF_NSWLECC_PRIMARY,-2017,1,2025-02-05T13:15:34
HI3_PDU_BUFFERED_PER_LEMF_NSWPOL_PHQ,-1707,1,2025-02-05T13:15:34
HI3_PDU_BUFFERED_PER_LEMF_NSWPOL_SPC,-1725,1,2025-02-05T13:15:34
HI3_PDU_BUFFERED_PER_LEMF_SAPOL_PRIMARY,-928,1,2025-02-05T13:15:34
HI3_PDU_BUFFERED_PER_LEMF_WAPOL_PRIMARY,-1940,1,2025-02-05T13:15:34
HI2_PDU_SENT_PER_LEMF_ACIC_PRIMARY,17,1,2025-02-05T13:15:34
HI2_PDU_SENT_PER_LEMF_AFP_PRIMARY,113,1,2025-02-05T13:15:34
HI2_PDU_SENT_PER_LEMF_LA_ACT,10,1,2025-02-05T13:15:34
HI2_PDU_SENT_PER_LEMF_NSWCC_ATLECC,40,1,2025-02-05T13:15:34
HI2_PDU_SENT_PER_LEMF_NSWICAC_PRIMARY,11,1,2025-02-05T13:15:34
HI2_PDU_SENT_PER_LEMF_NSWLECC_PRIMARY,1,1,2025-02-05T13:15:34
HI2_PDU_SENT_PER_LEMF_NSWPOL_PHQ,82,1,2025-02-05T13:15:34
HI2_PDU_SENT_PER_LEMF_NSWPOL_SPC,36,1,2025-02-05T13:15:34
HI2_PDU_SENT_PER_LEMF_NTPOL_PRIMARY,10,1,2025-02-05T13:15:34
HI2_PDU_SENT_PER_LEMF_QLDPOL_PRIMARY,94,1,2025-02-05T13:15:34
HI2_PDU_SENT_PER_LEMF_SAICAC_SAICAC,0,1,2025-02-05T13:15:34
HI2_PDU_SENT_PER_LEMF_SAPOL_PRIMARY,17,1,2025-02-05T13:15:34
HI2_PDU_SENT_PER_LEMF_Telstra_LEMF1,69,1,2025-02-05T13:15:34
HI2_PDU_SENT_PER_LEMF_VICIBAC_PRIMARY,0,1,2025-02-05T13:15:34
HI2_PDU_SENT_PER_LEMF_VICPOL_PRIMARY,103,1,2025-02-05T13:15:34
HI2_PDU_SENT_PER_LEMF_WACCC_PRIMARY,0,1,2025-02-05T13:15:34
HI2_PDU_SENT_PER_LEMF_WAPOL_PRIMARY,59,1,2025-02-05T13:15:34
HI3_PDU_SENT_PER_LEMF_ACIC_PRIMARY,17810,1,2025-02-05T13:15:34
HI3_PDU_SENT_PER_LEMF_AFP_PRIMARY,105678,1,2025-02-05T13:15:34
HI3_PDU_SENT_PER_LEMF_LA_ACT,19742,1,2025-02-05T13:15:34
HI3_PDU_SENT_PER_LEMF_NSWCC_ATLECC,6037,1,2025-02-05T13:15:34
HI3_PDU_SENT_PER_LEMF_NSWLECC_PRIMARY,0,1,2025-02-05T13:15:34
HI3_PDU_SENT_PER_LEMF_NSWPOL_PHQ,53706,1,2025-02-05T13:15:34
HI3_PDU_SENT_PER_LEMF_NSWPOL_SPC,126428,1,2025-02-05T13:15:34
HI3_PDU_SENT_PER_LEMF_NTPOL_PRIMARY,2608,1,2025-02-05T13:15:34
HI3_PDU_SENT_PER_LEMF_QLDPOL_PRIMARY,9827,1,2025-02-05T13:15:34
HI3_PDU_SENT_PER_LEMF_SAPOL_PRIMARY,936,1,2025-02-05T13:15:34
HI3_PDU_SENT_PER_LEMF_Telstra_LEMF1,1404,1,2025-02-05T13:15:34
HI3_PDU_SENT_PER_LEMF_VICPOL_PRIMARY,4595,1,2025-02-05T13:15:34
HI3_PDU_SENT_PER_LEMF_WAPOL_PRIMARY,69693,1,2025-02-05T13:15:34
NEW_INDEX_COUNT,8,0,2025-02-05T13:15:34
RESET_INDEX_COUNT,4,0,2025-02-05T13:15:34
