statisticName,value,count,date_time
HI3_PDU_SENT_PER_LEMF_ACIC_PRIMARY,8000,1,2025-02-05T13:18:52
HI3_PDU_SENT_PER_LEMF_AFP_PRIMARY,68102,1,2025-02-05T13:18:52
HI3_PDU_SENT_PER_LEMF_LA_ACT,30298,1,2025-02-05T13:18:52
HI3_PDU_SENT_PER_LEMF_NSWCC_ATLECC,725,1,2025-02-05T13:18:52
HI3_PDU_SENT_PER_LEMF_NSWLECC_PRIMARY,0,1,2025-02-05T13:18:52
HI3_PDU_SENT_PER_LEMF_NSWPOL_PHQ,5400,1,2025-02-05T13:18:52
HI3_PDU_SENT_PER_LEMF_NSWPOL_SPC,55810,1,2025-02-05T13:18:52
HI3_PDU_SENT_PER_LEMF_NTPOL_PRIMARY,253,1,2025-02-05T13:18:52
HI3_PDU_SENT_PER_LEMF_QLDPOL_PRIMARY,8583,1,2025-02-05T13:18:52
HI3_PDU_SENT_PER_LEMF_SAPOL_PRIMARY,10,1,2025-02-05T13:18:52
HI3_PDU_SENT_PER_LEMF_Telstra_LEMF1,762,1,2025-02-05T13:18:52
HI3_PDU_SENT_PER_LEMF_VICPOL_PRIMARY,816,1,2025-02-05T13:18:52
HI3_PDU_SENT_PER_LEMF_WAPOL_PRIMARY,4920,1,2025-02-05T13:18:52
NEW_INDEX_COUNT,3,0,2025-02-05T13:18:52
RESET_INDEX_COUNT,7,0,2025-02-05T13:18:52
