statisticName,value,count,date_time
HI3_PDU_BUFFERED_PER_LEMF_LA_ACT,-1,1,2025-02-05T13:20:55
HI3_PDU_BUFFERED_PER_LEMF_NSWCC_ATLECC,-2,1,2025-02-05T13:20:55
HI3_PDU_BUFFERED_PER_LEMF_NSWLECC_PRIMARY,-2017,1,2025-02-05T13:20:55
HI3_PDU_BUFFERED_PER_LEMF_NSWPOL_PHQ,-1707,1,2025-02-05T13:20:55
HI3_PDU_BUFFERED_PER_LEMF_NSWPOL_SPC,-1725,1,2025-02-05T13:20:55
HI3_PDU_BUFFERED_PER_LEMF_SAPOL_PRIMARY,-928,1,2025-02-05T13:20:55
HI3_PDU_BUFFERED_PER_LEMF_WAPOL_PRIMARY,-1940,1,2025-02-05T13:20:55
HI2_PDU_SENT_PER_LEMF_ACIC_PRIMARY,17,1,2025-02-05T13:20:55
HI2_PDU_SENT_PER_LEMF_AFP_PRIMARY,111,1,2025-02-05T13:20:55
HI2_PDU_SENT_PER_LEMF_LA_ACT,5,1,2025-02-05T13:20:55
HI2_PDU_SENT_PER_LEMF_NSWCC_ATLECC,0,1,2025-02-05T13:20:55
HI2_PDU_SENT_PER_LEMF_NSWICAC_PRIMARY,0,1,2025-02-05T13:20:55
HI2_PDU_SENT_PER_LEMF_NSWLECC_PRIMARY,6,1,2025-02-05T13:20:55
HI2_PDU_SENT_PER_LEMF_NSWPOL_PHQ,46,1,2025-02-05T13:20:55
HI2_PDU_SENT_PER_LEMF_NSWPOL_SPC,53,1,2025-02-05T13:20:55
HI2_PDU_SENT_PER_LEMF_NTPOL_PRIMARY,27,1,2025-02-05T13:20:55
HI2_PDU_SENT_PER_LEMF_QLDPOL_PRIMARY,100,1,2025-02-05T13:20:55
HI2_PDU_SENT_PER_LEMF_SAICAC_SAICAC,0,1,2025-02-05T13:20:55
HI2_PDU_SENT_PER_LEMF_SAPOL_PRIMARY,4,1,2025-02-05T13:20:55
HI2_PDU_SENT_PER_LEMF_Telstra_LEMF1,95,1,2025-02-05T13:20:55
HI2_PDU_SENT_PER_LEMF_VICIBAC_PRIMARY,0,1,2025-02-05T13:20:55
HI2_PDU_SENT_PER_LEMF_VICPOL_PRIMARY,120,1,2025-02-05T13:20:55
HI2_PDU_SENT_PER_LEMF_WACCC_PRIMARY,0,1,2025-02-05T13:20:55
HI2_PDU_SENT_PER_LEMF_WAPOL_PRIMARY,72,1,2025-02-05T13:20:55
HI3_PDU_SENT_PER_LEMF_ACIC_PRIMARY,7657,1,2025-02-05T13:20:55
HI3_PDU_SENT_PER_LEMF_AFP_PRIMARY,181911,1,2025-02-05T13:20:55
HI3_PDU_SENT_PER_LEMF_LA_ACT,63186,1,2025-02-05T13:20:55
HI3_PDU_SENT_PER_LEMF_NSWCC_ATLECC,993,1,2025-02-05T13:20:55
HI3_PDU_SENT_PER_LEMF_NSWLECC_PRIMARY,0,1,2025-02-05T13:20:55
HI3_PDU_SENT_PER_LEMF_NSWPOL_PHQ,13031,1,2025-02-05T13:20:55
HI3_PDU_SENT_PER_LEMF_NSWPOL_SPC,34590,1,2025-02-05T13:20:55
HI3_PDU_SENT_PER_LEMF_NTPOL_PRIMARY,89,1,2025-02-05T13:20:55
HI3_PDU_SENT_PER_LEMF_QLDPOL_PRIMARY,5044,1,2025-02-05T13:20:55
HI3_PDU_SENT_PER_LEMF_SAPOL_PRIMARY,0,1,2025-02-05T13:20:55
HI3_PDU_SENT_PER_LEMF_Telstra_LEMF1,2104,1,2025-02-05T13:20:55
HI3_PDU_SENT_PER_LEMF_VICPOL_PRIMARY,880,1,2025-02-05T13:20:55
HI3_PDU_SENT_PER_LEMF_WAPOL_PRIMARY,52353,1,2025-02-05T13:20:55
NEW_INDEX_COUNT,6,0,2025-02-05T13:20:55
RESET_INDEX_COUNT,13,0,2025-02-05T13:20:55
