statisticName,value,count,date_time
HI2_PDU_SENT_PER_LEMF_AFP_PRIMARY,109,1,2025-02-05T13:13:27
HI2_PDU_SENT_PER_LEMF_LA_ACT,17,1,2025-02-05T13:13:27
HI2_PDU_SENT_PER_LEMF_NSWCC_ATLECC,15,1,2025-02-05T13:13:27
HI2_PDU_SENT_PER_LEMF_NSWICAC_PRIMARY,27,1,2025-02-05T13:13:27
HI2_PDU_SENT_PER_LEMF_NSWLECC_PRIMARY,0,1,2025-02-05T13:13:27
HI2_PDU_SENT_PER_LEMF_NSWPOL_PHQ,119,1,2025-02-05T13:13:27
HI2_PDU_SENT_PER_LEMF_NSWPOL_SPC,15,1,2025-02-05T13:13:27
HI2_PDU_SENT_PER_LEMF_NTPOL_PRIMARY,40,1,2025-02-05T13:13:27
HI2_PDU_SENT_PER_LEMF_QLDPOL_PRIMARY,88,1,2025-02-05T13:13:27
HI2_PDU_SENT_PER_LEMF_SAICAC_SAICAC,0,1,2025-02-05T13:13:27
HI2_PDU_SENT_PER_LEMF_SAPOL_PRIMARY,4,1,2025-02-05T13:13:27
HI2_PDU_SENT_PER_LEMF_Telstra_LEMF1,31,1,2025-02-05T13:13:27
HI2_PDU_SENT_PER_LEMF_VICIBAC_PRIMARY,0,1,2025-02-05T13:13:27
HI2_PDU_SENT_PER_LEMF_VICPOL_PRIMARY,148,1,2025-02-05T13:13:27
HI2_PDU_SENT_PER_LEMF_WACCC_PRIMARY,0,1,2025-02-05T13:13:27
HI2_PDU_SENT_PER_LEMF_WAPOL_PRIMARY,123,1,2025-02-05T13:13:27
HI3_PDU_SENT_PER_LEMF_ACIC_PRIMARY,5771,1,2025-02-05T13:13:27
HI3_PDU_SENT_PER_LEMF_AFP_PRIMARY,92692,1,2025-02-05T13:13:27
HI3_PDU_SENT_PER_LEMF_LA_ACT,70352,1,2025-02-05T13:13:27
HI3_PDU_SENT_PER_LEMF_NSWCC_ATLECC,1913,1,2025-02-05T13:13:27
HI3_PDU_SENT_PER_LEMF_NSWLECC_PRIMARY,0,1,2025-02-05T13:13:27
HI3_PDU_SENT_PER_LEMF_NSWPOL_PHQ,33135,1,2025-02-05T13:13:27
HI3_PDU_SENT_PER_LEMF_NSWPOL_SPC,100461,1,2025-02-05T13:13:27
HI3_PDU_SENT_PER_LEMF_NTPOL_PRIMARY,200,1,2025-02-05T13:13:27
HI3_PDU_SENT_PER_LEMF_QLDPOL_PRIMARY,0,1,2025-02-05T13:13:27
HI3_PDU_SENT_PER_LEMF_SAPOL_PRIMARY,1748,1,2025-02-05T13:13:27
HI3_PDU_SENT_PER_LEMF_Telstra_LEMF1,1974,1,2025-02-05T13:13:27
HI3_PDU_SENT_PER_LEMF_VICPOL_PRIMARY,3828,1,2025-02-05T13:13:27
HI3_PDU_SENT_PER_LEMF_WAPOL_PRIMARY,13047,1,2025-02-05T13:13:27
NEW_INDEX_COUNT,1,0,2025-02-05T13:13:27
RESET_INDEX_COUNT,3,0,2025-02-05T13:13:27
